product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001259,Outerwear,Ann Taylor,Fall,XXL,Navy,158.31,0,158.31,06-08-2025,7,5,FALSE,
FB001260,Dresses,Mango,Spring,XL,Pink,102.3,42.2,59.13,30-05-2025,43,1.3,FALSE,
FB001261,Accessories,Gap,Fall,,Navy,53.46,58,22.45,06-08-2025,6,4.2,FALSE,
FB001262,Dresses,Uniqlo,Summer,XS,Blue,101.78,22.9,78.47,06-08-2025,5,1.2,TRUE,Damaged
FB001263,Outerwear,Banana Republic,Summer,M,Gray,112.28,0,112.28,06-08-2025,41,4.1,FALSE,
FB001264,Accessories,Banana Republic,Winter,,Pink,47.51,0,47.51,06-08-2025,39,4.4,FALSE,
FB001265,Tops,Uniqlo,Winter,XXL,Beige,80.39,0,80.39,06-08-2025,24,,FALSE,
FB001266,Bottoms,Mango,Winter,L,Red,64.75,26.4,47.66,06-08-2025,7,2.9,TRUE,Wrong Item
FB001267,Outerwear,Zara,Winter,L,Red,129.86,0,129.86,06-08-2025,41,1.7,FALSE,
FB001268,Bottoms,Banana Republic,Spring,L,Green,32.74,0,32.74,12-08-2024,23,4,TRUE,Damaged
FB001269,Bottoms,Uniqlo,Spring,L,Blue,79.27,0,79.27,11-05-2025,13,3.5,FALSE,
FB001270,Tops,Forever21,Spring,S,Beige,119.38,0,119.38,20-02-2025,18,4.4,FALSE,
FB001271,Dresses,H&M,Winter,S,White,66.17,0,66.17,06-08-2025,1,,FALSE,
FB001272,Accessories,H&M,Fall,,Purple,68.3,8,62.84,06-08-2025,18,3.1,FALSE,
FB001273,Outerwear,Mango,Fall,L,Purple,209.66,0,209.66,06-08-2025,30,2.1,FALSE,
FB001274,Shoes,Uniqlo,Summer,XS,Blue,154.82,0,154.82,06-08-2025,31,,FALSE,
FB001275,Bottoms,H&M,Winter,S,Gray,37.53,0,37.53,06-08-2025,8,3,TRUE,Changed Mind
FB001276,Shoes,Zara,Summer,XS,Black,140.28,0,140.28,06-08-2025,10,1.9,FALSE,
FB001277,Shoes,Uniqlo,Summer,XS,White,171.07,0,171.07,06-08-2025,25,3,FALSE,
FB001278,Tops,Zara,Summer,M,Purple,77.87,0,77.87,06-08-2025,4,2.7,FALSE,
FB001279,Tops,H&M,Spring,XL,Navy,80.54,0,80.54,10-12-2024,50,2.1,FALSE,
FB001280,Bottoms,Uniqlo,Summer,S,White,48.68,41.7,28.38,06-08-2025,20,1.3,TRUE,Damaged
FB001281,Shoes,Ann Taylor,Winter,XS,Purple,137.83,0,137.83,06-08-2025,32,3.4,TRUE,Changed Mind
FB001282,Bottoms,Zara,Fall,XXL,Brown,96.88,44.8,53.48,06-08-2025,15,1.3,FALSE,
FB001283,Tops,H&M,Spring,XL,Blue,46.44,36.8,29.35,11-03-2025,19,1.9,FALSE,
FB001284,Bottoms,Gap,Winter,L,Brown,86.4,0,86.4,06-08-2025,26,3.7,FALSE,
FB001285,Bottoms,Mango,Fall,XXL,Green,113.83,51.6,55.09,06-08-2025,12,2.9,FALSE,
FB001286,Bottoms,Zara,Summer,XS,Purple,64.68,42.9,36.93,06-08-2025,36,,FALSE,
FB001287,Shoes,Forever21,Fall,,Beige,123.23,0,123.23,06-08-2025,40,4.3,FALSE,
FB001288,Accessories,Ann Taylor,Winter,,Red,69.69,0,69.69,06-08-2025,35,3,FALSE,
FB001289,Accessories,Banana Republic,Winter,,Green,46.15,24.4,34.89,06-08-2025,31,4.4,TRUE,Size Issue
FB001290,Outerwear,H&M,Summer,XS,Navy,229.8,0,229.8,06-08-2025,46,3.6,FALSE,
FB001291,Outerwear,Uniqlo,Fall,XS,Purple,179.44,19.6,144.27,06-08-2025,42,3,FALSE,
FB001292,Shoes,Banana Republic,Fall,L,Green,80.96,56.3,35.38,06-08-2025,41,2.2,TRUE,Changed Mind
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,19.2,50.34,06-08-2025,9,2.5,FALSE,
FB001294,Accessories,Uniqlo,Fall,,Beige,58.83,12.5,51.48,06-08-2025,3,1.5,FALSE,
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,1.7,117.02,06-08-2025,34,4.1,FALSE,
FB001296,Outerwear,Zara,Summer,S,Navy,80.54,0,80.54,06-08-2025,3,1.8,TRUE,Size Issue
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,25.7,35.16,06-08-2025,2,3.2,FALSE,
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,27.4,75.92,06-08-2025,7,1,TRUE,Quality Issue
FB001299,Accessories,Zara,Winter,,Blue,38.37,23.3,29.43,06-08-2025,22,1.4,FALSE,
FB001300,Outerwear,H&M,Winter,,Red,86.3,0,86.3,06-08-2025,33,3.9,FALSE,
FB001301,Accessories,Mango,Winter,,Purple,64.89,4.2,62.16,06-08-2025,40,1.4,FALSE,
FB001302,Accessories,Mango,Fall,,Navy,53.64,0,53.64,06-08-2025,18,2.3,FALSE,
FB001303,Dresses,Mango,Summer,XXL,Pink,113.81,9.2,103.34,06-08-2025,11,2.4,FALSE,
FB001304,Tops,Ann Taylor,Summer,XXL,Beige,40.12,27.7,29.01,06-08-2025,29,1.7,TRUE,Size Issue
FB001305,Tops,Gap,Winter,M,Black,49.64,30.9,34.3,06-08-2025,21,2,FALSE,
FB001306,Bottoms,Forever21,Summer,L,Brown,117.64,54.2,53.88,06-08-2025,25,4.6,TRUE,Wrong Item
FB001307,Accessories,Mango,Summer,,Red,69.78,3.7,67.2,06-08-2025,14,3.2,FALSE,
FB001308,Accessories,Forever21,Spring,,White,29.91,18.4,24.41,03-03-2025,10,4.9,FALSE,
FB001309,Shoes,H&M,Fall,XL,Black,187.11,43.3,106.09,06-08-2025,26,3,FALSE,
FB001310,Accessories,Ann Taylor,Summer,,Beige,40.04,15.8,33.71,06-08-2025,31,1.8,FALSE,
FB001311,Dresses,Mango,Spring,XS,Beige,113.44,23.4,86.9,07-03-2025,1,,FALSE,
FB001312,Bottoms,Zara,Spring,S,Gray,119.84,0,119.84,27-09-2024,47,1.4,FALSE,
FB001313,Shoes,Uniqlo,Fall,XXL,Brown,167.27,0,167.27,06-08-2025,9,4,FALSE,
FB001314,Dresses,Banana Republic,Spring,XL,Blue,148,1.1,146.37,23-02-2025,43,2,FALSE,
FB001315,Bottoms,H&M,Winter,XXL,Red,65.34,49.8,32.8,06-08-2025,9,,FALSE,
FB001316,Shoes,Banana Republic,Spring,M,Green,84.57,5.4,80,17-07-2025,33,,FALSE,
FB001317,Bottoms,Gap,Summer,XS,Gray,52.6,0,52.6,06-08-2025,35,1.2,TRUE,Color Mismatch
FB001318,Shoes,Uniqlo,Summer,L,Green,106.37,0,106.37,06-08-2025,30,1.1,FALSE,
FB001319,Tops,Gap,Summer,XXL,Black,96.77,40.4,57.67,06-08-2025,31,4.5,FALSE,
FB001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,0,99.02,16-10-2024,21,1.2,FALSE,
FB001321,Accessories,Zara,Spring,,Purple,68.89,36.9,43.47,05-12-2024,9,1.8,FALSE,
FB001322,Dresses,H&M,Spring,S,Pink,63.91,3.5,61.67,19-05-2025,14,2.1,FALSE,
FB001323,Shoes,Mango,Fall,S,Navy,116.38,11.4,103.11,06-08-2025,15,,FALSE,
FB001324,Bottoms,Uniqlo,Fall,XS,Green,71.74,0,71.74,06-08-2025,16,,FALSE,
FB001325,Bottoms,Forever21,Winter,M,Beige,91.11,0,91.11,06-08-2025,38,3.3,FALSE,
FB001326,Accessories,Zara,Summer,,White,46.07,0,46.07,06-08-2025,25,2.5,FALSE,
FB001327,Dresses,Mango,Fall,S,Green,156.27,0,156.27,06-08-2025,43,,FALSE,
FB001328,Tops,Mango,Fall,XS,Pink,56.35,0,56.35,06-08-2025,31,1.5,FALSE,
FB001329,Bottoms,Zara,Winter,XS,Purple,118.21,23.1,90.9,06-08-2025,15,5,FALSE,
FB001330,Tops,Gap,Fall,XS,Beige,25.86,0,25.86,06-08-2025,46,1.5,FALSE,
FB001331,Tops,H&M,Fall,S,Green,91.67,23.7,69.94,06-08-2025,3,3.7,FALSE,
FB001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,7.9,23.29,06-08-2025,39,1.7,FALSE,
FB001333,Accessories,H&M,Winter,,Navy,51.61,32.2,34.99,06-08-2025,34,4.8,FALSE,
FB001334,Outerwear,Banana Republic,Summer,XL,Black,143.61,24.6,108.28,06-08-2025,50,4.1,FALSE,
FB001335,Bottoms,Gap,Summer,L,Red,45.48,0,45.48,06-08-2025,29,2.3,FALSE,
FB001336,Shoes,Zara,Summer,,White,177.79,10.7,158.77,06-08-2025,37,,FALSE,
FB001337,Outerwear,Gap,Fall,XS,Purple,145.1,34.2,95.48,06-08-2025,14,,FALSE,
FB001338,Shoes,Ann Taylor,Summer,XXL,Navy,190.78,0,190.78,06-08-2025,39,3.7,FALSE,
FB001339,Accessories,Forever21,Fall,,Blue,44.73,0,44.73,06-08-2025,25,1.1,FALSE,
FB001340,Shoes,Banana Republic,Winter,XXL,White,65.48,0,65.48,06-08-2025,7,4.6,FALSE,
FB001341,Shoes,Gap,Spring,XS,Purple,86.1,0,86.1,27-12-2024,4,2.4,FALSE,
FB001342,Bottoms,Uniqlo,Winter,XS,Green,100.14,0,100.14,06-08-2025,48,4.2,FALSE,
FB001343,Outerwear,Banana Republic,Winter,,Red,203.4,0,203.4,06-08-2025,18,1.8,FALSE,
FB001344,Tops,Gap,Winter,XS,White,95.22,24.4,71.99,06-08-2025,26,2.3,FALSE,
FB001345,Dresses,H&M,Fall,XL,Red,173.88,31.6,118.93,06-08-2025,5,3.2,FALSE,
FB001346,Dresses,H&M,Winter,L,Beige,160.05,0,160.05,06-08-2025,23,4,FALSE,
FB001347,Tops,Forever21,Winter,XS,Blue,59.53,0,59.53,06-08-2025,28,1.5,FALSE,
FB001348,Dresses,Mango,Fall,XS,Blue,155.32,0,155.32,06-08-2025,19,4.1,FALSE,
FB001349,Bottoms,Forever21,Spring,XL,Black,29.65,41,17.49,26-08-2024,21,4.5,TRUE,Quality Issue
FB001350,Outerwear,Mango,Winter,XXL,Brown,237.53,23.2,182.42,06-08-2025,23,2.2,FALSE,
FB001351,Outerwear,Ann Taylor,Summer,M,Pink,81.67,0,81.67,06-08-2025,34,3.1,TRUE,Damaged
FB001352,Bottoms,Banana Republic,Spring,M,Beige,37.07,0,37.07,01-05-2025,13,,FALSE,
FB001353,Tops,Uniqlo,Fall,XXL,Purple,80.97,0,80.97,06-08-2025,13,,FALSE,
FB001354,Accessories,Zara,Spring,,Gray,77.68,29.9,54.45,24-07-2025,33,4,TRUE,Damaged
FB001355,Tops,Banana Republic,Summer,XXL,Green,117.58,1,116.4,06-08-2025,27,3.3,FALSE,
FB001356,Outerwear,Mango,Fall,XL,Blue,130.09,28.3,93.27,06-08-2025,41,2.3,FALSE,
FB001357,Tops,Uniqlo,Fall,XS,Purple,63.69,0,63.69,06-08-2025,11,3,FALSE,
FB001358,Outerwear,Banana Republic,Spring,XL,Red,135.02,0,135.02,30-07-2025,25,3.4,TRUE,Changed Mind
FB001359,Accessories,H&M,Winter,,Beige,45.37,0,45.37,06-08-2025,19,1.1,FALSE,
FB001360,Bottoms,Zara,Winter,XL,Brown,51.17,8,47.08,06-08-2025,7,,FALSE,
FB001361,Dresses,Forever21,Summer,XXL,Brown,49.34,5.5,46.63,06-08-2025,10,4.3,FALSE,
FB001362,Shoes,Uniqlo,Spring,S,Green,119.78,0,119.78,10-06-2025,40,,FALSE,
FB001363,Tops,Banana Republic,Spring,S,Gray,77.3,35.1,50.17,26-07-2025,16,,FALSE,
FB001364,Tops,Gap,Fall,XS,Red,72.69,0,72.69,06-08-2025,6,,FALSE,
FB001365,Shoes,Gap,Fall,XL,Brown,117.57,0,117.57,06-08-2025,30,4.8,FALSE,
FB001366,Outerwear,Forever21,Spring,S,Green,161.25,48.4,83.2,11-11-2024,32,,FALSE,
FB001367,Shoes,Ann Taylor,Fall,S,Purple,158.01,0,158.01,06-08-2025,19,2.6,FALSE,
FB001368,Tops,Ann Taylor,Summer,L,Blue,60.92,0,60.92,06-08-2025,25,,TRUE,Quality Issue
FB001369,Shoes,H&M,Summer,XL,Gray,122.03,25.2,91.28,06-08-2025,21,4.7,FALSE,
FB001370,Shoes,Mango,Spring,S,Brown,109.15,0,109.15,11-11-2024,11,,FALSE,
FB001371,Bottoms,Ann Taylor,Fall,M,Beige,60.97,0,60.97,06-08-2025,29,4.5,FALSE,
FB001372,Accessories,Uniqlo,Summer,,Pink,64.87,35.3,41.97,06-08-2025,12,4.2,TRUE,Size Issue
FB001373,Shoes,Mango,Fall,S,Pink,151.35,0,151.35,06-08-2025,18,,FALSE,
FB001374,Accessories,Gap,Winter,,Blue,72.9,44,40.82,06-08-2025,25,3,FALSE,
FB001375,Accessories,Gap,Winter,,Purple,79.48,0,79.48,06-08-2025,2,3.3,FALSE,
FB001376,Shoes,Mango,Fall,M,Beige,122.77,59.8,49.35,06-08-2025,33,4,FALSE,
FB001377,Bottoms,Forever21,Summer,XL,Black,79.61,0,79.61,06-08-2025,29,3.7,FALSE,
FB001378,Bottoms,Uniqlo,Winter,L,White,60.13,0,60.13,06-08-2025,27,,FALSE,
FB001379,Accessories,Gap,Winter,,Gray,72.26,41,42.63,06-08-2025,43,3.5,FALSE,
FB001380,Bottoms,Mango,Summer,XL,Green,66.38,17,55.1,06-08-2025,24,4.9,TRUE,Size Issue
FB001381,Outerwear,Ann Taylor,Spring,XS,Beige,100.27,0,100.27,03-03-2025,37,3.1,FALSE,
FB001382,Dresses,Zara,Summer,S,Beige,116.09,52.8,54.79,06-08-2025,22,,FALSE,
FB001383,Outerwear,Mango,Fall,S,White,80.71,0.9,79.98,06-08-2025,11,1.1,FALSE,
FB001384,Dresses,Banana Republic,Summer,M,Blue,175.11,0,175.11,06-08-2025,39,2.9,FALSE,
FB001385,Dresses,Mango,Fall,XS,Brown,122.35,37,77.08,06-08-2025,25,,FALSE,
FB001386,Shoes,Uniqlo,Winter,S,Blue,127.99,0,127.99,06-08-2025,14,2.7,FALSE,
FB001387,Bottoms,Zara,Summer,S,Brown,101.07,4.6,96.42,06-08-2025,19,4.7,FALSE,
FB001388,Bottoms,Forever21,Winter,L,Brown,41.83,44.1,23.38,06-08-2025,6,2.4,FALSE,
FB001389,Shoes,H&M,Spring,M,Green,147.52,0,147.52,08-01-2025,41,4,FALSE,
FB001390,Tops,Banana Republic,Fall,S,Gray,85.94,0,85.94,06-08-2025,49,1.5,FALSE,
FB001391,Dresses,Gap,Winter,XXL,Green,115.61,0,115.61,06-08-2025,35,1.8,FALSE,
FB001392,Outerwear,Ann Taylor,Winter,XS,Pink,90.58,0,90.58,06-08-2025,1,1,FALSE,
FB001393,Tops,Gap,Spring,S,Red,64.84,0,64.84,26-10-2024,25,3.9,FALSE,
FB001394,Bottoms,Banana Republic,Summer,XS,Black,37.27,0,37.27,06-08-2025,27,2.8,TRUE,Changed Mind
FB001395,Tops,Gap,Summer,XL,Blue,90.48,55.2,40.54,06-08-2025,26,3,FALSE,
FB001396,Shoes,Gap,Summer,S,Green,159.62,58.4,66.4,06-08-2025,45,1.1,FALSE,
FB001397,Shoes,Ann Taylor,Summer,L,Gray,81.46,58.8,33.56,06-08-2025,37,4.6,FALSE,
FB001398,Shoes,Forever21,Winter,XS,White,93.63,0,93.63,06-08-2025,47,4.1,FALSE,
FB001399,Tops,Ann Taylor,Summer,M,Brown,95.55,0,95.55,06-08-2025,25,4.7,FALSE,
FB001400,Outerwear,Zara,Winter,M,White,146.45,0,146.45,06-08-2025,45,3.4,FALSE,
FB001401,Shoes,Banana Republic,Spring,M,Blue,96.9,0,96.9,03-02-2025,24,4.3,FALSE,
FB001402,Tops,Banana Republic,Fall,XXL,Brown,71.83,0,71.83,06-08-2025,46,4.5,FALSE,
FB001403,Tops,H&M,Summer,L,Navy,29.17,0,29.17,06-08-2025,17,1.6,FALSE,
FB001404,Tops,H&M,Spring,S,Green,31.3,43.6,17.65,06-03-2025,21,4.4,FALSE,
FB001405,Accessories,Zara,Fall,,Green,73.57,0,73.57,06-08-2025,22,1.1,FALSE,
FB001406,Shoes,Mango,Summer,,Pink,75.95,0,75.95,06-08-2025,14,,FALSE,
FB001407,Accessories,H&M,Spring,,Green,79.04,0,79.04,03-10-2024,28,4.7,FALSE,
FB001408,Tops,Mango,Fall,L,White,26.85,0,26.85,06-08-2025,26,,FALSE,
FB001409,Dresses,Ann Taylor,Spring,L,Gray,126.21,29.2,89.36,15-08-2024,25,1.1,FALSE,
FB001410,Shoes,Mango,Fall,S,Navy,71.46,0,71.46,06-08-2025,2,3.1,FALSE,
FB001411,Dresses,Mango,Winter,M,Beige,65.07,14.8,55.44,06-08-2025,21,,FALSE,
FB001412,Bottoms,Mango,Fall,XL,Pink,28.11,20.9,22.24,06-08-2025,6,2.3,FALSE,
FB001413,Tops,H&M,Spring,L,Green,29.12,0,29.12,25-03-2025,14,2.7,FALSE,
FB001414,Accessories,Forever21,Winter,,Black,57.1,0,57.1,06-08-2025,28,,TRUE,Wrong Item
FB001415,Outerwear,Uniqlo,Spring,M,Black,248.05,0,248.05,29-04-2025,17,4.6,FALSE,
FB001416,Bottoms,Zara,Fall,S,Gray,108.59,40.6,64.5,06-08-2025,9,1.3,FALSE,
FB001417,Outerwear,Forever21,Summer,XL,Beige,124.13,0,124.13,06-08-2025,33,5,FALSE,
FB001418,Accessories,Zara,Spring,,Brown,62.21,1.8,61.09,03-11-2024,4,2.3,FALSE,
FB001419,Bottoms,Uniqlo,Fall,M,Gray,48.27,0,48.27,06-08-2025,33,,FALSE,
FB001420,Tops,Zara,Spring,XL,Blue,88.77,0,88.77,16-05-2025,40,4.8,FALSE,
FB001421,Dresses,Gap,Fall,M,Navy,94.17,0,94.17,06-08-2025,2,,FALSE,
FB001422,Accessories,Forever21,Fall,,Black,30.44,0,30.44,06-08-2025,42,,FALSE,
FB001423,Bottoms,Uniqlo,Fall,XS,Purple,114.29,0,114.29,06-08-2025,9,3.2,FALSE,
FB001424,Shoes,Uniqlo,Fall,XL,Gray,105.01,25.8,77.92,06-08-2025,17,3.2,FALSE,
FB001425,Tops,Ann Taylor,Spring,XL,Blue,38.56,0,38.56,30-05-2025,39,1.5,FALSE,
FB001426,Shoes,Mango,Winter,L,Purple,64.94,0,64.94,06-08-2025,32,4.5,FALSE,
FB001427,Bottoms,Mango,Winter,S,Green,63.74,56.8,27.54,06-08-2025,15,4,FALSE,
FB001428,Tops,Zara,Summer,XL,Pink,67.23,11.1,59.77,06-08-2025,39,1.1,TRUE,Wrong Item
FB001429,Accessories,H&M,Spring,,Blue,27.2,40.4,16.21,19-08-2024,20,4.3,FALSE,
FB001430,Tops,Mango,Spring,XL,Brown,75.84,0,75.84,07-04-2025,8,4.1,FALSE,
FB001431,Dresses,Mango,Winter,M,Navy,68.51,0,68.51,06-08-2025,1,2.6,FALSE,
FB001432,Accessories,Mango,Summer,,Purple,25.49,0,25.49,06-08-2025,35,2.2,TRUE,Size Issue
FB001433,Tops,Ann Taylor,Fall,XS,Red,70.88,0,70.88,06-08-2025,5,2.3,FALSE,
FB001434,Shoes,H&M,Summer,XS,White,176.64,8.8,161.1,06-08-2025,1,1.7,FALSE,
FB001435,Dresses,Ann Taylor,Winter,L,Red,50.76,0,50.76,06-08-2025,45,4.3,FALSE,
FB001436,Shoes,Mango,Fall,XL,Pink,155.85,0,155.85,06-08-2025,1,3.5,FALSE,
FB001437,Dresses,Banana Republic,Spring,XL,Blue,48.04,0,48.04,01-05-2025,20,3.2,FALSE,
FB001438,Tops,Forever21,Spring,XS,Navy,44.79,0,44.79,19-01-2025,7,3.6,FALSE,
FB001439,Tops,Uniqlo,Spring,XS,Blue,76.95,0,76.95,12-01-2025,9,2.5,FALSE,
FB001440,Accessories,Gap,Summer,,Gray,35.93,49.9,18,06-08-2025,26,4,FALSE,
FB001441,Bottoms,Banana Republic,Fall,XL,Red,49.97,0,49.97,06-08-2025,11,3.5,TRUE,Quality Issue
FB001442,Outerwear,H&M,Summer,,Black,169.69,0,169.69,06-08-2025,29,1.9,FALSE,
FB001443,Outerwear,Ann Taylor,Spring,,White,209.3,14.2,179.58,05-03-2025,29,,FALSE,
FB001444,Tops,Gap,Summer,XXL,Pink,110.81,0,110.81,06-08-2025,24,2.4,FALSE,
FB001445,Accessories,Uniqlo,Fall,,Black,61.84,0,61.84,06-08-2025,0,4.7,TRUE,Wrong Item
FB001446,Outerwear,Zara,Spring,S,Brown,190.03,14.9,161.72,24-07-2025,35,4.1,FALSE,
FB001447,Bottoms,Banana Republic,Fall,XS,Red,74.27,0,74.27,06-08-2025,6,1.3,FALSE,
FB001448,Outerwear,Zara,Fall,XL,Beige,163.77,30.5,113.82,06-08-2025,10,,FALSE,
FB001449,Accessories,Mango,Winter,,Purple,42.28,0,42.28,06-08-2025,22,1.9,FALSE,
FB001450,Bottoms,H&M,Summer,XS,Navy,52.92,0,52.92,06-08-2025,9,,FALSE,
FB001451,Accessories,Ann Taylor,Spring,,Black,40.55,6.2,38.04,09-09-2024,26,3.7,TRUE,Wrong Item
FB001452,Shoes,Mango,Summer,XXL,Black,129.76,0,129.76,06-08-2025,39,2.9,FALSE,
FB001453,Tops,Ann Taylor,Fall,XL,Purple,63.39,0,63.39,06-08-2025,50,2.5,FALSE,
FB001454,Shoes,H&M,Fall,S,Navy,191.94,1.3,189.44,06-08-2025,39,1.2,FALSE,
FB001455,Accessories,Uniqlo,Spring,,Purple,63.42,0,63.42,12-11-2024,19,2.9,TRUE,Color Mismatch
FB001456,Tops,Ann Taylor,Winter,XXL,Beige,35.26,0,35.26,06-08-2025,47,2.3,FALSE,
FB001457,Accessories,Gap,Spring,,Green,44.5,0,44.5,13-06-2025,36,3.6,FALSE,
FB001458,Shoes,Zara,Spring,XS,White,186.78,43.4,105.72,03-10-2024,42,2.5,TRUE,Damaged
FB001459,Tops,H&M,Summer,L,Black,116.71,55.4,52.05,06-08-2025,15,,FALSE,
FB001460,Accessories,H&M,Winter,,Black,24.5,0,24.5,06-08-2025,7,,FALSE,
FB001461,Accessories,Gap,Winter,,Navy,23.2,0,23.2,06-08-2025,17,2.1,FALSE,
FB001462,Bottoms,Forever21,Winter,XL,Green,73.8,0,73.8,06-08-2025,42,,FALSE,
FB001463,Accessories,Zara,Summer,,Black,51.33,0,51.33,06-08-2025,25,1.2,FALSE,
FB001464,Bottoms,H&M,Winter,XXL,Green,80.21,0,80.21,06-08-2025,17,,FALSE,
FB001465,Outerwear,Uniqlo,Fall,L,Brown,237.65,0,237.65,06-08-2025,3,3.4,FALSE,
FB001466,Bottoms,Banana Republic,Spring,S,Brown,96.35,0,96.35,12-12-2024,34,3.7,FALSE,
FB001467,Bottoms,Banana Republic,Winter,XL,White,91.92,0,91.92,06-08-2025,29,,FALSE,
FB001468,Shoes,Banana Republic,Fall,XXL,Navy,194.05,0,194.05,06-08-2025,7,1.3,FALSE,
FB001469,Outerwear,Gap,Summer,S,Red,166.88,0,166.88,06-08-2025,10,1.6,FALSE,
FB001470,Bottoms,H&M,Winter,S,Red,47.01,0,47.01,06-08-2025,17,1.6,FALSE,
FB001471,Shoes,Banana Republic,Winter,XXL,Pink,119.91,20.3,95.57,06-08-2025,15,3.8,FALSE,
FB001472,Accessories,H&M,Fall,,Red,73.73,54.2,33.77,06-08-2025,37,4.1,FALSE,
FB001473,Bottoms,Zara,Fall,L,Black,108.65,0,108.65,06-08-2025,26,2.4,FALSE,
FB001474,Shoes,Mango,Summer,L,Red,186.53,0,186.53,06-08-2025,31,2.6,FALSE,
FB001475,Accessories,Zara,Summer,,Red,60.34,0,60.34,06-08-2025,13,,FALSE,
FB001476,Accessories,Mango,Winter,,Navy,61.16,0,61.16,06-08-2025,28,2.3,FALSE,
FB001477,Shoes,Forever21,Winter,XL,Green,168.85,35.3,109.25,06-08-2025,10,3.3,FALSE,
FB001478,Tops,Ann Taylor,Winter,L,Navy,60.08,0,60.08,06-08-2025,26,,FALSE,
FB001479,Accessories,Gap,Summer,,Brown,39.39,29.8,27.65,06-08-2025,13,4.7,FALSE,
FB001480,Tops,Gap,Fall,M,Pink,111.09,0,111.09,06-08-2025,24,2.2,FALSE,
FB001481,Dresses,Banana Republic,Summer,M,Green,133.51,0,133.51,06-08-2025,5,1.7,TRUE,Quality Issue
FB001482,Dresses,Forever21,Summer,XS,Pink,158.9,43.5,89.78,06-08-2025,46,,FALSE,
FB001483,Tops,Gap,Spring,XS,Brown,65.27,19,52.87,29-08-2024,48,3,FALSE,
FB001484,Accessories,Zara,Fall,,Green,72.37,0,72.37,06-08-2025,24,2.9,FALSE,
FB001485,Dresses,Banana Republic,Fall,XL,White,133.88,21.5,105.1,06-08-2025,42,3.1,FALSE,
FB001486,Tops,Zara,Spring,XXL,Purple,74.3,0,74.3,07-12-2024,24,4.4,FALSE,
FB001487,Shoes,Banana Republic,Summer,XL,Beige,192.74,47.5,101.19,06-08-2025,40,2.8,FALSE,
FB001488,Accessories,Uniqlo,Summer,,Red,79.02,2.5,77.04,06-08-2025,16,2.8,FALSE,
FB001489,Shoes,Zara,Winter,S,White,158.29,0,158.29,06-08-2025,5,1.6,FALSE,
FB001490,Tops,Ann Taylor,Winter,L,White,69.33,0,69.33,06-08-2025,26,4.9,FALSE,
FB001491,Shoes,Gap,Winter,XS,Brown,86.89,19.5,69.95,06-08-2025,49,1.3,FALSE,
FB001492,Outerwear,Uniqlo,Fall,L,Green,162.75,0,162.75,06-08-2025,13,4.8,FALSE,
FB001493,Shoes,H&M,Summer,M,Blue,70.28,0,70.28,06-08-2025,27,4.7,FALSE,
FB001494,Bottoms,Mango,Spring,S,White,111.91,0,111.91,22-07-2025,28,1.8,FALSE,
FB001495,Outerwear,Ann Taylor,Fall,S,Purple,143.76,0,143.76,06-08-2025,7,2,FALSE,
FB001496,Dresses,H&M,Summer,S,Purple,169.89,0,169.89,06-08-2025,17,1.3,FALSE,
FB001497,Shoes,Zara,Winter,XL,White,72.29,0,72.29,06-08-2025,0,,FALSE,
FB001498,Outerwear,Forever21,Winter,XS,Purple,136.2,10.2,122.31,06-08-2025,10,3.6,FALSE,
FB001499,Tops,Forever21,Summer,S,Red,92.5,0,92.5,06-08-2025,15,2.7,FALSE,
FB001500,Shoes,Banana Republic,Winter,L,Purple,89.5,0,89.5,06-08-2025,5,4.5,FALSE,
FB001501,Outerwear,H&M,Spring,L,Beige,161.51,0,161.51,02-11-2024,22,4.7,FALSE,
FB001502,Accessories,Zara,Winter,,Brown,38.12,0,38.12,06-08-2025,18,4.4,TRUE,Damaged
FB001503,Dresses,H&M,Summer,XS,Purple,100.08,0,100.08,06-08-2025,23,4.8,FALSE,
FB001504,Dresses,Uniqlo,Fall,L,White,161.79,0,161.79,06-08-2025,44,3.9,FALSE,
FB001505,Bottoms,Ann Taylor,Fall,XL,Black,46.42,0,46.42,06-08-2025,2,3.7,TRUE,Changed Mind
FB001506,Shoes,Uniqlo,Spring,L,Brown,199.33,44.3,111.03,20-11-2024,19,1.8,FALSE,
FB001507,Bottoms,Forever21,Summer,XXL,Black,25.77,0,25.77,06-08-2025,5,3.1,FALSE,
FB001508,Shoes,Forever21,Winter,M,Navy,180.67,0,180.67,06-08-2025,31,4.4,FALSE,
FB001509,Shoes,Forever21,Spring,L,Green,198.13,46.1,106.79,19-05-2025,8,3.2,FALSE,
FB001510,Dresses,Uniqlo,Summer,,Navy,161.53,5.3,152.97,06-08-2025,33,3.7,FALSE,
FB001511,Bottoms,Zara,Spring,M,Gray,25.97,0,25.97,28-11-2024,31,1.2,FALSE,
